ID,body_text,label,country1,lang,headline
FC1517,,Mixture,,en,are dutch restaurants letting people dine in personal pods during covid-19 pandemic? one restaurant's proposed solution to dining out during the covid-19 pandemic went viral on social media. mixture
FC1518,false: indian superstar aamir khan distributed money inside wheat bags to the poor and needy in india.,FALSE, Sri Lanka,,indian superstar aamir khan distributed money inside wheat bags to the poor and needy in india.
FC1519,"false: a video where dolphins appear swimming in a marina, supposedly due to the inactivity of the port caused by the coronavirus health crisis. this video has been circulated saying that it is the promenade of palma de mallorca, the port of denia (alicante), the port of moraira (alicante) or the port of premià de mar (barcelona).",FALSE, Spain,es,"a video where dolphins appear swimming in a marina, supposedly due to the inactivity of the port caused by the coronavirus health crisis. this video has been circulated saying that it is the promenade of palma de mallorca, the port of denia (alicante), the port of moraira (alicante) or the port of premià de mar (barcelona)."
FC1520,false: “it’s actually the safest time to fly.”,False, United States,en,“it’s actually the safest time to fly.”
FC1521,"false: chinese government requests court permission to kill 20,000 coronavirus patients.",False, Indonesia,id,"chinese government requests court permission to kill 20,000 coronavirus patients."
FC1522,"false: treasury is depositing kshs 45, 000 to the mobile wallet of nairobi residents in kenya.",FALSE, Kenya,en,"treasury is depositing kshs 45, 000 to the mobile wallet of nairobi residents in kenya."
FC1523,false: netflix is providing free access to the platform due to quarantine.,False, Paraguay,,netflix is providing free access to the platform due to quarantine.
FC1524,false: photo of a hindu woman attacked by rss members for offering sehri to a muslim kashmiri girl during the indian lockdown.,FALSE, India,te,photo of a hindu woman attacked by rss members for offering sehri to a muslim kashmiri girl during the indian lockdown.
FC1525,"false: a video of an orangutan washing its hands has been viewed millions of times in facebook, twitter and youtube posts which claim the animal was imitating its zookeepers during the novel coronavirus pandemic.",False, Australia,en,"a video of an orangutan washing its hands has been viewed millions of times in facebook, twitter and youtube posts which claim the animal was imitating its zookeepers during the novel coronavirus pandemic."
FC1526,false: stage 4 of the epidemic means “quarantine for all cities in france.”,False, France,fr,stage 4 of the epidemic means “quarantine for all cities in france.”
FC1527,false: video shows dean of kasturba hospital telling gargling with salt water kills coronavirus.,FALSE, India,mr,video shows dean of kasturba hospital telling gargling with salt water kills coronavirus.
FC1528,false: there is a confirmed case of coronavirus in a bogotá hospital.,False, Colombia,es,there is a confirmed case of coronavirus in a bogotá hospital.
FC1529,false: filmmaker sudhir mishra getting beaten up by police during the lockdown for stepping out of home.,False, India,en,filmmaker sudhir mishra getting beaten up by police during the lockdown for stepping out of home.
FC1530,false: the king of spain has plagiarized his covid-19 speech from a book.,False, Spain,es,the king of spain has plagiarized his covid-19 speech from a book.
FC1531,false: indian state of kerala’s government is paying news channels to telecast cm’s interview.,False, India,ml,indian state of kerala’s government is paying news channels to telecast cm’s interview.
FC1532,false: most countries affected by covid-19 are along the same 40-degree north latitude.,False, India,en,most countries affected by covid-19 are along the same 40-degree north latitude.
FC1533,false: video of a man being kicked by police officers. the caption says he was beaten because he disrespected lockdown measures in são paulo.,False, Brazil,pt,video of a man being kicked by police officers. the caption says he was beaten because he disrespected lockdown measures in são paulo.
FC1534,false: video of chinese prime minister li keqiang visiting a mosque and offering prayers seeking protection to the country from coronavirus.,False, India,en,video of chinese prime minister li keqiang visiting a mosque and offering prayers seeking protection to the country from coronavirus.
FC1535,false: images of an alleged fire at new york’s lebanon hospital.,False," Spain, United States",es,images of an alleged fire at new york’s lebanon hospital.
FC1536,false: the clothes of covid-19 dead patients will be exported to egypt (syria) and cause spread of covid-19.,FALSE," Egypt, Syria",ar,the clothes of covid-19 dead patients will be exported to egypt (syria) and cause spread of covid-19.
FC1537,false: turks are not going to be infected by covid-19 due to their genes.,False, Turkey,tl,turks are not going to be infected by covid-19 due to their genes.
FC1538,misleading: states are imposing mandatory leave and statewise school closures due to coronavirus.,Misleading, United States,en,states are imposing mandatory leave and statewise school closures due to coronavirus.
FC1539,false: we will achieve herd immunity if young people get infected with the new coronavirus.,FALSE, Ukraine,uk,we will achieve herd immunity if young people get infected with the new coronavirus.
FC1540,false: hand sanitiser can go on fire if left in a car in hot weather.,FALSE, Ireland,en,hand sanitiser can go on fire if left in a car in hot weather.
FC1541,false: petrobras (brazil’s largest oil company) is closing its refineries from march 24th onwards.,False, Brazil,pt,petrobras (brazil’s largest oil company) is closing its refineries from march 24th onwards.
