dataset_name,source_id,headline,body_text,label,domain,license
FakeCovid-Kaggle,FC2444,Photo showing the wounds on the feet of migrant labourers who had to travel all the way to their native places by foot due to the lockdown restrictions in India.,"పాత ఫోటో పెట్టి, లాక్ డౌన్ కారణంగా నడిచి నడిచి పగిలి పుళ్ళు పడిన వలస కూలీ పాదాల ఫోటో అని తప్పుదోవ పట్టిస్తున్నారు. - FACTLY",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2445,"A post with a photo claiming that an Italian mother, suffering from COVID-19, hugs her baby",ရင်ထဲထိစေတဲ့ သားမိပုံက ကိုရိုနာဗိုင်းရပ်စ်ကူးစက်ခံရတာလား - Factcrescendo Myanmar,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2446,"A photo shows President Rodrigo Duterte, along with Senator Bong Go, doing the rounds during the coronavirus pandemic in the Philippines.",FALSE: Photo of Duterte doing the rounds during coronavirus pandemic,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2447,The WHO celebrates a Chinese cure for COVID-19 which was used in Wuhan.,منظمة الصحة العالمية تحتفل بمدينة ووهان بعد نجاح علاج كورونا - زائف - فتبينوا,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2448,China has successfully tested an anti-coronavirus serum made in Egypt and presented in Beijing by the Egyptian Minister of Health.,Egipto no ha presentado a China un suero que cura el coronavirus | EFE Verifica | Agencia EFE,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2449,A video has been viewed thousands of times in multiple posts on Facebook which claim it shows bodies of novel coronavirus victims being thrown into a ditch in Italy.,This clip is a scene from the 2007 US television series Pandemic | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2450,Message warns the population about the danger of drinking water as a transmitter of COVID-19.,Circula un mensaje engañoso sobre  el contagio de coronavirus por el agua – Bolivia Verifica,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2451,"There are only 2 people infected with COVID-19 in clinic 2 of the IMSS in Monterrey, Nuevo León, Mexico.","Sí hay 35 con COVID-19 del personal de salud de la clínica 2 del IMSS en NL, no eran solo 2",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2452,"Government of Telangana in India has released a new schedule of SSC Class-X Examinations. As per it, exams will be scheduled from April 20 to April 28.","As on 07 April 2020, Telangana SSC Board hasn’t released the new schedule of Class-X Examinations - FACTLY",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2453,Department of Finance (DOF) Secretary Carlos Dominguez III said the Philippines can borrow trillions of dollars from the World Bank and future generations would bear the burden of paying it.,FALSE: Dominguez says PH can borrow trillions of dollars from World Bank,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2454,A hospital in Debar (North Macedonia) was left without an epidemiologist.,Дебар не остана без епидемиолог – Truthmeter,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2456,WHO offers free data for coronavirus info.,"No, WHO not offering free data for coronavirus info | Africa Check",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2457,Audio from WhatsApp in which the head of cardiology at the Gregorio Marañón Hospital states that we are in a moment of uncontrolled coronavirus infection.,El audio sobre el coronavirus que no es del jefe médico del Gregorio Marañón,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2458,Woman committed suicide due to the coronavirus lockdown.,فیکٹ چیک: کرناٹک کی پرانی تصویر کو لاک ڈاؤن کی وجہ سے کی گئی خودکشی بتا کر کیا جا رہا ہے وائرل - Vishvas News,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2459,Video of Wuhan market where the new coronavirus started to spread.,"#Verificamos: É da Indonésia, e não da China, vídeo em feira que vende carne de cobra, rato e outros animais | Agência Lupa",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2460,The WHO declared COVID-19 is the abbreviation for China Outbreak Virus in December 2019.,WHO declared Coronavirus as COVID-19 which stands for Corona Virus Disease NOT China Outbreak Virus In December 19 - FactCrescendo | The leading fact-checking website in India,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2461,Indian’s Ruling party BJP-run state Manipur is India’s first coronavirus free state.,ആദ്യത്തെ കൊറോണരഹിത ഇന്ത്യന്‍ സംസ്ഥാനമായി മണിപ്പൂരിനെ പ്രഖ്യാപിച്ചിട്ടില്ല... | FactCrescendo | The leading fact-checking website in India,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2462,"The video shows lockdown violation, Muslims offering namaz on roadside.",فیکٹ چیک: لاک ڈاؤن سے قبل سڑک کنارے نماز ادا کرنے کا ویڈیو اب ہوا وائرل - Vishvas News,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2463,Muslims scattered currency notes on a road in Indore to spread coronavirus.,Video of currency notes scattered on a road in Indore is falsely shared as Muslims' action to spread coronavirus - FACTLY,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2464,"Interferon, that has been bought by the Venezuelan and Salvadoran governments, are proven effective in treating coronavirus.","Venezuela y El Salvador compran Interferón pese a que no está probada su eficacia para COVID-19
    
    
    
     - Salud con lupa",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2465,President Trump claims the virus is under control and testing is available.,- The Washington Post,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2466,Narendra Modi is giving free masks in India.,Coronavirus: Viral Forward Promising Free Masks Is Fake,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2468,An image showing food supplies placed on an open ground for COVID-19 lockdown affected areas in Indonesia.,શું ખરેખર ઈન્ડોનેશિયામાં આ રીતે ખુલ્લામાં અનાજની કીટ મુકવામાં આવી છે...? જાણો શું છે સત્ય… | FactCrescendo | The leading fact-checking website in India,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2469,Claim that Indian actor Jaaved Jaaferi tweeted that it is not necessary that the Muslim fruit vendors applying spit on fruits should be COVID-19 positive,Viral Communal Tweet Attributed To Jaaved Jaaferi Is Fake,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2470,Biden campaign claims a top CDC official was “silenced.”,- The Washington Post,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2471,Tamil Nadu Govt ordered to re-open TASMAC bars.,தமிழகத்தில் மதுக்கடைகள் இயங்கும் என்று அறிவித்ததா தமிழக அரசு? | FactCrescendo | The leading fact-checking website in India,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2472,Fill out a 2020 U.S. Census form to receive an economic stimulus payment.,2020 Census Not Tied to Coronavirus Relief Payments - FactCheck.org,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2473,"According to a WHO report, not a single vegetarian person in the world has been found to suffer from coronavirus.",,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2474,5 pictures of Brazilian well known politicians with a Chinese man. The caption says that the man was part of the gang that was arrested in São Paulo for stealing COVID-19 testing equipments and masks.,#Verificamos: Homem que aparece ao lado de Doria e outros políticos não é ‘chinês preso com carga roubada’ | Agência Lupa,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2475,The use of masks for COVID-19 causes hypoxia.,Falso que el uso de mascarillas pueda producir hipoxia - Verificado,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2476,Weed (cannabis) cures coronavirus.,"Fact-Check: Viral Message Claims That Weed, Cannabis Can Treat the Coronavirus From Wuhan, China | Coronavirus Treatment",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2477,Coronavirus was found in meat (mutton).,No evidence of Coronavirus in Mutton was found. There is no harm in consuming thoroughly cooked meat - FACTLY,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2478,Queen Elizabeth is shown in a quote card to be praising President Rodrigo Duterte for the Philippines government’s efforts amid the COVID-19 pandemic in a recent speech.,"VERA FILES FACT CHECK: Queen Elizabeth DID NOT praise Duterte, lambast Filipinos in recent speech - Vera Files",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2479,Vinegar is more effective than alcohol-based hand sanitizers for killing the novel coronavirus.,#Verificamos: É falso que vinagre é mais eficiente que álcool gel na proteção contra o novo coronavírus | Agência Lupa,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2480,"In Argentina, an unemployed mother with 5 children received $ 41,015 in social plans in April.",Es falso que una madre desempleada con 5 hijos cobró en abril $ 41.015 en planes sociales - Chequeado,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2481,A Saudi Arabian study for a MERS vaccine is linked to the outbreak of coronavirus.,Saudi MERS vaccine study is not related to 2020 coronavirus outbreak,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2484,There is a COVID-19 case in east Indian state.,Indian health authorities dismiss hoax report of novel coronavirus case in east Indian state | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2485,An image with human body figurines in a bowl that claims China is serving human baby soup in its restaurants.,2015 Photo Falsely Shared As Amit Shah Visiting COVID-19 Patients,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2486,The body in this video is a COVID-19 patient whose internal organs have been removed.,Tempo.co,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2487,"“President Trump just announced that the ‘biological’ lab in Wuhan where the COVID-19 virus was created was ‘funded’ by President Barak Hussein Obama in 2015 to the tune of $3,800,000 American dollars!”",PolitiFact | Obama administration did not provide $3.8 million to Wuhan virology lab,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2488,An alleged bot system on Twitter controlled by the right wing of Spain uncovered by mistake.,"No, ""un error masivo de publicaciones automáticas de la derecha en Twitter"" no ha destapado ""su sistema de bots"" - Maldita.es",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2489,"In Tanzania, papaya, motor oil or a goat were tested positive for the coronavirus, according to president Magufuli. This shows that the PCR tests is very unrealiable.","Keine Belege, dass in Tansania Papaya und Ziege positiv auf Corona getestet wurden",real,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2490,A team from @WorldPopProject has heat mapped the highest risk counties for the #Wuhancoronavirus. “Japan is the second country in the list because Abe’s administration doesn’t enforce immigration restrictions.”,[新型肺炎FactCheck] 感染リスク2位が日本になったのは｢入国規制しないため｣は誤り  |  インファクト,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2491,Neighborhood signs asking medical staff not to go home and stay elsewhere in Spain.,¿Qué sabemos sobre los carteles en vecindarios que piden a sanitarios que no vuelvan a sus casas y se alojen en otros lugares? - Maldita.es,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2492,"Bill Gates, who is supporting COVID-19 vaccine research, visited in New Zealand during May.",Bill Gates wasn’t in NZ this year and those microchip claims have already been debunked – Australian Associated Press,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2493,The medical authorities ask people to leave their groceries outside and disinfect everything with bleach.,"Non, ce message du Service d'aide médicale urgente sur le coronavirus n’est pas véridique | Coronavirus | Radio-Canada.ca",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2494,"Multiple Facebook posts claim that aspirin, lemon juice and honey have been combined to make a “home remedy” for COVID-19 in Italy.","WHO warns against self-medicating for COVID-19 with aspirin, lemon juice and honey 'remedy' | AFP Fact Check",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2495,President Vucic claims that no one said coronavirus is the “funniest” virus.,"Nemojte da lažete, niko nije rekao da je korona najsmešniji virus - Istinomer",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2496,"A tweet that stated that the former mayor of Madrid, Manuela Carmena, received a respirator at her home when she was ill with COVID-19.",Carmena y el respirador en su casa: un bulo desmentido por la empresa,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2497,Roma streets are filled with bird corpses because of coronavirus poisoning in the air.,زائف: الطيور تسقط بكثرة في شوراع روما بسبب غازات كورونا السامة ! - فتبينوا,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC2498,Availability of a kit for coronavirus self-diagnosis in Italy.,"Mascherine e disinfettanti coronavirus, Facebook e Amazon bloccano le vendite online",fake,Health,CC BY-SA 4.0
